Customer_ID,First_Name,Last_Name,Email,Phone,Age,Gender,Annual_Income,Address_Line_1,City,State,ZIP_Code,Country,Registration_Date,Account_Status,Subscription_Member,Marketing_Consent,Acquisition_Channel,Satisfaction_Score_1_10,Loyalty_Points_Balance
CUST-001735,Nancy,Morales,nancy.morales@hotmail.com,495-950-8060,27,Male,75917,2895 Maple Blvd,Phoenix,AZ,85001,USA,2022-02-06,Active,No,Yes,Affiliate,6,44
CUST-001736,Lisa,Price,lisaprice@hotmail.com,780-417-4041,46,Male,53949,3392 Main Rd,Tucson,AZ,85701,USA,2025-06-02,Active,No,Yes,Direct,9,505
CUST-001737,Lisa,Ross,lisa_ross@gmail.com,281-500-2404,36,Female,15866,6288 Oak Blvd,Las Vegas,NV,89101,USA,2023-12-20,Inactive,Yes,No,Referral,3,58
CUST-001738,William,Baker,williamb@outlook.com,209-262-5359,31,Male,198830,218 Main St,San Francisco,CA,94101,USA,2023-10-05,Active,No,Yes,Referral,8,231
CUST-001739,Margaret,Gutierrez,margaret.gutierrez@gmail.com,697-684-6521,44,Male,120897,7136 Elm Blvd,Oklahoma City,OK,73101,USA,2023-01-22,Active,No,No,Direct,9,579
CUST-001740,Debra,Baker,debrabaker@yahoo.com,564-538-2641,37,Male,99326,150 Lake Rd,Detroit,MI,48201,USA,2022-09-16,Active,No,No,Referral,8,21
CUST-001741,Stephanie,Castillo,stephaniecastillo@aol.com,916-969-5072,28,Male,52936,6136 Lake Ln,Los Angeles,CA,90001,USA,2023-01-24,Active,No,Yes,Paid Social,5,103
CUST-001742,Debra,James,djames@gmail.com,529-217-6901,50,Male,25967,849 Elm Rd,Fresno,CA,93701,USA,2024-02-14,Active,Yes,Yes,Affiliate,6,8
CUST-001743,Jeffrey,Robinson,jrobinson@hotmail.com,874-916-2645,58,Male,44749,6405 Cedar Ln,Portland,OR,97201,USA,2022-04-18,Active,Yes,Yes,Direct,5,35
CUST-001744,Matthew,Alvarez,matthewa@gmail.com,289-508-9990,47,Male,130726,7748 Maple Dr,Atlanta,GA,30301,USA,2022-01-14,Active,No,Yes,Referral,9,126
CUST-001745,Joseph,Morris,josephm@gmail.com,916-291-2728,36,Female,117010,7225 Main Ave,San Francisco,CA,94101,USA,2025-01-27,Active,No,Yes,Email Campaign,4,59
CUST-001746,Dorothy,Roberts,dorothy_roberts@gmail.com,326-881-3224,33,Female,108600,8857 Lake St,Charlotte,NC,28201,USA,2022-05-29,Active,No,Yes,Direct,7,600
CUST-001747,Frank,Nelson,franknelson@outlook.com,934-960-7252,57,Male,53392,9306 Washington Ave,Atlanta,GA,30301,USA,2022-02-21,Active,No,Yes,Paid Social,5,33
CUST-001748,Mark,King,mark_king@gmail.com,392-962-2902,60,Female,66073,9485 Elm Ave,Philadelphia,PA,19101,USA,2025-10-24,Active,No,No,Organic Search,3,101
CUST-001749,Kenneth,Carter,kenneth591@gmail.com,597-633-6237,54,Female,101940,6080 Maple Ln,New York,NY,10001,USA,2024-09-11,Active,No,Yes,Paid Social,5,9
CUST-001750,Gregory,Cox,gregorycox@gmail.com,523-348-5863,55,Male,46718,3686 Lake Rd,San Antonio,TX,78201,USA,2024-03-22,Active,No,Yes,Email Campaign,7,1841
CUST-001751,Ryan,Jackson,ryan_jackson@gmail.com,714-905-3022,32,Non-binary,62555,4580 Lake Rd,San Jose,CA,95101,USA,2022-04-02,Inactive,No,Yes,Organic Search,1,14
CUST-001752,Margaret,Murphy,margaret299@icloud.com,415-950-4687,28,Female,55783,961 Maple Dr,Oklahoma City,OK,73101,USA,2026-02-09,Active,No,Yes,Organic Search,7,20
CUST-001753,Carolyn,Gomez,carolyn307@icloud.com,894-684-6706,57,Male,82965,6512 Washington St,Austin,TX,78701,USA,2026-04-26,Active,No,Yes,Organic Search,9,267
CUST-001754,Shirley,Sanders,shirley_sanders@company.com,970-794-1886,19,Female,48127,5081 Lake Rd,Minneapolis,MN,55401,USA,2025-05-06,Active,Yes,Yes,Organic Search,10,7675
CUST-001755,Christopher,Kelly,ckelly@yahoo.com,423-966-4205,45,Prefer not to say,149639,249 Elm Rd,Minneapolis,MN,55401,USA,2023-09-25,Active,Yes,Yes,Organic Search,7,20
CUST-001756,Pamela,Wilson,pamelawilson@gmail.com,564-685-3943,54,Female,48955,959 Oak Ln,Oklahoma City,OK,73101,USA,2024-01-17,Active,No,Yes,Affiliate,6,25
CUST-001757,Katherine,Baker,kbaker@gmail.com,446-606-9005,27,Male,94531,5059 Maple Rd,San Jose,CA,95101,USA,2022-12-03,Active,Yes,Yes,Email Campaign,8,7
CUST-001758,Janet,Carter,janet795@company.com,591-481-8292,39,Female,54601,6118 Main St,Cleveland,OH,44101,USA,2022-09-05,Active,Yes,Yes,Affiliate,3,108
CUST-001759,Joseph,Hernandez,jhernandez@icloud.com,786-786-8856,47,Female,90491,4584 Oak Ln,Virginia Beach,VA,23451,USA,2022-09-09,Active,No,Yes,Paid Social,9,3
CUST-001760,Lisa,Roberts,lisa496@gmail.com,533-265-9806,18,Non-binary,62012,3129 Washington Rd,Minneapolis,MN,55401,USA,2024-01-03,Active,Yes,Yes,Email Campaign,7,114
CUST-001761,John,Gomez,johng@gmail.com,798-751-3033,38,Male,60077,3499 Oak Ave,Cleveland,OH,44101,USA,2021-11-19,Active,No,No,Direct,9,444
CUST-001762,Scott,Ruiz,scott.ruiz@yahoo.com,788-411-3641,24,Female,37221,1538 Cedar St,Kansas City,MO,64101,USA,2023-12-07,Active,Yes,Yes,Direct,7,80
CUST-001763,David,Thomas,david_thomas@yahoo.com,200-454-5925,36,Female,54023,856 Cedar Rd,Detroit,MI,48201,USA,2023-05-22,Active,No,Yes,Email Campaign,6,4
CUST-001764,Jonathan,Cruz,jonathanc@yahoo.com,820-751-9365,50,Male,52350,3538 Oak Rd,Tucson,AZ,85701,USA,2022-07-17,Active,Yes,Yes,Paid Social,9,6702
CUST-001765,Jennifer,Walker,jenniferwalker@icloud.com,765-421-6882,42,Female,43020,4644 Maple Rd,San Jose,CA,95101,USA,2024-10-04,Active,No,Yes,Paid Social,6,22
CUST-001766,Helen,Diaz,helend@outlook.com,609-667-2364,23,Female,19795,4264 Washington Rd,Indianapolis,IN,46201,USA,2024-12-23,Active,Yes,Yes,TV/Print,8,20
CUST-001767,Charles,Morgan,charles.morgan@icloud.com,861-397-7097,57,Male,30155,9334 Maple Dr,Miami,FL,33101,USA,2022-05-01,Inactive,No,Yes,TV/Print,5,61
CUST-001768,Karen,Green,kgreen@protonmail.com,327-744-2802,42,Male,44914,9084 Washington St,Oklahoma City,OK,73101,USA,2026-04-17,Active,No,Yes,Email Campaign,9,214
CUST-001769,Kevin,Brooks,kevin_brooks@protonmail.com,480-210-2604,30,Female,73406,6279 Pine Dr,El Paso,TX,79901,USA,2022-01-28,Active,No,Yes,Organic Search,5,32
CUST-001770,Susan,Thomas,susant@gmail.com,297-741-6716,31,Female,123711,9474 Cedar Ln,Arlington,TX,76001,USA,2021-07-12,Active,Yes,Yes,Email Campaign,9,3597
CUST-001771,Paul,Cox,paul.cox@icloud.com,894-744-7597,28,Female,57657,7912 Maple Blvd,Austin,TX,78701,USA,2024-08-27,Active,No,No,Paid Social,6,65
CUST-001772,Mary,Mendoza,mary526@yahoo.com,953-473-1866,21,Male,56785,6164 Pine Rd,San Jose,CA,95101,USA,2022-10-02,Active,Yes,Yes,Paid Social,8,3398
CUST-001773,Nicole,Turner,nturner@gmail.com,493-482-8008,51,Female,50625,8629 Pine Blvd,Jacksonville,FL,32201,USA,2023-12-24,Active,No,Yes,In-Store,7,455
CUST-001774,Samantha,Lopez,samantha_lopez@gmail.com,281-278-4932,32,Male,41256,1634 Maple Ln,Las Vegas,NV,89101,USA,2022-02-12,Active,No,No,Referral,7,21
CUST-001775,Linda,Hernandez,linda_hernandez@yahoo.com,893-720-3235,46,Female,31439,7958 Lake Ln,Kansas City,MO,64101,USA,2023-09-04,Active,Yes,Yes,Referral,7,1605
CUST-001776,Debra,Gray,debrag@outlook.com,963-207-7962,22,Male,140293,8854 Elm Ave,Minneapolis,MN,55401,USA,2025-09-27,Active,No,Yes,TV/Print,8,217
CUST-001777,Jack,James,jackj@yahoo.com,890-982-9577,57,Female,46683,3787 Maple St,Oakland,CA,94601,USA,2023-01-09,Active,Yes,No,Affiliate,5,4
CUST-001778,George,Moore,george_moore@outlook.com,315-546-5092,43,Female,51416,8932 Oak Blvd,Houston,TX,77001,USA,2024-01-26,Active,Yes,Yes,Affiliate,8,13
CUST-001779,Joshua,Morris,joshua_morris@gmail.com,858-727-1580,39,Male,195251,7686 Lake St,Columbus,OH,43201,USA,2026-06-05,Active,Yes,No,Paid Social,8,28
CUST-001780,Amanda,Smith,asmith@yahoo.com,939-390-7587,58,Female,136174,5908 Main St,El Paso,TX,79901,USA,2024-10-06,Active,No,Yes,In-Store,7,36
CUST-001781,Sharon,Morales,sharon.morales@outlook.com,207-359-5098,32,Female,58065,3804 Lake Dr,Sacramento,CA,95801,USA,2023-07-22,Active,No,Yes,Email Campaign,6,14
CUST-001782,Melissa,Hill,mhill@gmail.com,872-649-3651,33,Male,79775,2391 Elm Rd,Jacksonville,FL,32201,USA,2023-06-07,Active,No,Yes,Direct,7,429
CUST-001783,Sharon,Smith,sharon368@hotmail.com,604-631-6426,44,Female,31913,617 Maple Rd,Fort Worth,TX,76101,USA,2025-10-26,Active,No,No,Paid Social,6,108
CUST-001784,Betty,Morris,betty983@yahoo.com,898-931-3087,24,Male,68696,5422 Washington Ln,Seattle,WA,98101,USA,2025-10-09,Active,No,Yes,Organic Search,8,424
CUST-001785,Raymond,Patel,rpatel@gmail.com,359-552-9192,43,Female,113222,323 Pine St,Dallas,TX,75201,USA,2025-10-28,Inactive,Yes,Yes,Organic Search,3,115
CUST-001786,Alexander,Baker,alexanderb@gmail.com,697-284-8027,49,Male,106502,4159 Maple Rd,Tampa,FL,33601,USA,2026-05-24,Active,No,Yes,Organic Search,8,19
CUST-001787,Angela,White,angela_white@gmail.com,882-639-4250,32,Female,45763,7864 Oak Rd,Wichita,KS,67201,USA,2025-10-17,Active,Yes,Yes,Email Campaign,7,560
CUST-001788,Carolyn,Cook,carolyncook@aol.com,610-239-5486,39,Male,68459,3248 Maple Dr,Fort Worth,TX,76101,USA,2021-08-24,Active,No,Yes,Direct,6,13
CUST-001789,John,Ward,john.ward@protonmail.com,848-436-4633,48,Female,159622,5607 Washington Dr,Houston,TX,77001,USA,2024-04-22,Inactive,Yes,No,Paid Social,4,10
CUST-001790,Linda,Rogers,linda438@gmail.com,559-928-7849,24,Female,129505,4146 Elm St,Houston,TX,77001,USA,2024-09-24,Active,No,Yes,Affiliate,5,407
CUST-001791,Lisa,Garcia,lisa.garcia@gmail.com,486-821-2650,65,Female,18239,7159 Maple Blvd,Omaha,NE,68101,USA,2022-04-06,Active,No,Yes,Referral,7,55
CUST-001792,Gary,Campbell,gary_campbell@gmail.com,539-569-6920,39,Female,107280,9748 Elm Ave,San Diego,CA,92101,USA,2025-11-23,Active,Yes,Yes,Email Campaign,5,29
CUST-001793,Katherine,Scott,katherines@aol.com,816-323-1672,52,Female,75306,9710 Pine Ave,Oklahoma City,OK,73101,USA,2025-12-13,Active,No,Yes,Direct,5,4
CUST-001794,Patrick,Edwards,patrick.edwards@gmail.com,979-406-9741,42,Female,110640,2617 Main Ave,Phoenix,AZ,85001,USA,2023-05-17,Active,No,Yes,Referral,9,2167
CUST-001795,Matthew,Turner,matthew564@gmail.com,844-934-2923,24,Male,72754,7245 Oak Dr,Indianapolis,IN,46201,USA,2021-07-09,Active,No,Yes,Organic Search,5,121
CUST-001796,Rebecca,Ortiz,rebeccao@yahoo.com,332-496-1744,46,Female,34042,9376 Main Rd,Cleveland,OH,44101,USA,2026-04-26,Inactive,No,Yes,Paid Social,2,13
CUST-001797,Matthew,Patel,mpatel@hotmail.com,721-593-7393,32,Female,15000,6667 Cedar Ave,Tucson,AZ,85701,USA,2022-08-07,Active,Yes,Yes,Referral,5,39
CUST-001798,Lisa,Smith,lisas@gmail.com,666-715-9602,45,Male,98821,4340 Cedar Ave,Columbus,OH,43201,USA,2023-02-13,Active,No,Yes,Affiliate,5,24
CUST-001799,Donna,Price,donnap@gmail.com,498-240-3427,47,Male,61944,4650 Maple Blvd,San Diego,CA,92101,USA,2025-06-24,Inactive,Yes,No,Referral,2,20
CUST-001800,Michael,Chavez,michaelchavez@gmail.com,819-577-6317,48,Male,60163,1463 Cedar Rd,Mesa,AZ,85201,USA,2025-10-15,Active,No,No,Paid Social,5,8
CUST-001801,Sarah,Evans,sarahe@gmail.com,564-424-5582,54,Female,74803,2995 Cedar St,Denver,CO,80201,USA,2024-08-14,Active,Yes,Yes,Email Campaign,5,295
CUST-001802,Jonathan,James,jonathanj@icloud.com,841-849-4377,43,Female,38989,7344 Pine Blvd,San Antonio,TX,78201,USA,2022-05-22,Active,No,Yes,Organic Search,8,49
CUST-001803,Paul,Clark,paul596@gmail.com,943-644-7039,47,Male,66679,2530 Lake St,New Orleans,LA,70101,USA,2024-03-22,Active,No,Yes,Organic Search,6,15
CUST-001804,Amy,White,amywhite@yahoo.com,384-863-5621,50,Female,92860,444 Cedar Ave,Jacksonville,FL,32201,USA,2025-05-19,Active,No,Yes,TV/Print,9,260
CUST-001805,Daniel,Gomez,danielg@gmail.com,665-860-7594,31,Female,122871,1742 Maple Rd,Fort Worth,TX,76101,USA,2026-01-18,Active,No,No,Organic Search,6,18
CUST-001806,Dennis,Johnson,dennis.johnson@yahoo.com,981-859-1716,60,Male,103686,2265 Pine St,Oklahoma City,OK,73101,USA,2024-04-14,Inactive,No,No,Paid Social,1,7
CUST-001807,Paul,Jackson,paul962@hotmail.com,755-953-6544,18,Male,165299,1492 Pine Ave,Colorado Springs,CO,80901,USA,2026-05-13,Inactive,No,Yes,Paid Social,1,20
CUST-001808,Kathleen,Ross,kross@outlook.com,257-756-5382,57,Male,134233,9006 Oak St,Austin,TX,78701,USA,2024-09-18,Active,No,Yes,Paid Social,7,52
CUST-001809,Jennifer,Wilson,jennifer_wilson@gmail.com,224-432-7998,56,Male,71209,6414 Maple Blvd,San Antonio,TX,78201,USA,2023-07-28,Active,No,Yes,Email Campaign,10,4995
CUST-001810,Katherine,Torres,katherine232@company.com,429-304-5617,32,Female,108584,5954 Oak Ln,Oklahoma City,OK,73101,USA,2022-08-03,Inactive,Yes,Yes,Direct,1,4
CUST-001811,Kevin,Thomas,kevin.thomas@hotmail.com,542-814-3971,18,Female,162808,7067 Maple Rd,Chicago,IL,60601,USA,2023-01-18,Active,No,Yes,Email Campaign,4,78
CUST-001812,Debra,Hill,debra_hill@gmail.com,877-577-5348,44,Male,163912,1351 Main Ave,Nashville,TN,37201,USA,2021-07-13,Active,No,No,TV/Print,7,6230
CUST-001813,Maria,Wood,maria_wood@yahoo.com,268-315-8003,42,Male,37328,4662 Maple St,San Jose,CA,95101,USA,2024-04-01,Inactive,No,Yes,Paid Social,4,3
CUST-001814,Dorothy,Taylor,dtaylor@yahoo.com,623-816-6463,59,Male,54252,2364 Pine Dr,Nashville,TN,37201,USA,2024-08-25,Active,Yes,Yes,Organic Search,6,132
CUST-001815,Rebecca,Peterson,rebeccap@outlook.com,932-631-9633,65,Female,100145,9567 Pine Rd,Mesa,AZ,85201,USA,2023-09-05,Active,No,No,Organic Search,6,37
CUST-001816,Barbara,Walker,barbara.walker@gmail.com,336-312-1976,50,Non-binary,60540,5823 Elm Ave,Columbus,OH,43201,USA,2021-09-01,Active,No,Yes,TV/Print,5,12
CUST-001817,Donna,Collins,donnac@yahoo.com,964-341-2920,41,Male,64196,2444 Washington Rd,Las Vegas,NV,89101,USA,2025-01-29,Active,No,Yes,Email Campaign,6,106
CUST-001818,Patricia,Hughes,phughes@outlook.com,688-808-3591,47,Male,121898,594 Maple Blvd,Detroit,MI,48201,USA,2026-02-19,Active,No,No,Organic Search,7,5025
CUST-001819,Charles,Hernandez,charles.hernandez@yahoo.com,681-961-3295,53,Male,92858,8741 Cedar Dr,New York,NY,10001,USA,2023-04-01,Active,No,No,TV/Print,8,201
CUST-001820,Edward,Castillo,ecastillo@gmail.com,261-857-1526,38,Female,107496,9998 Maple Ln,Cleveland,OH,44101,USA,2022-10-28,Active,Yes,Yes,Paid Social,3,23
CUST-001821,Christopher,Johnson,cjohnson@gmail.com,785-713-6014,49,Male,39330,3824 Washington Ave,Oakland,CA,94601,USA,2021-07-12,Active,No,Yes,Organic Search,10,7403
CUST-001822,Paul,Lopez,plopez@yahoo.com,424-601-4009,18,Male,63681,9263 Oak Rd,Dallas,TX,75201,USA,2022-04-10,Active,No,Yes,Organic Search,6,315
CUST-001823,Cynthia,Morris,cynthia321@yahoo.com,862-634-4190,36,Male,112378,4522 Oak St,Virginia Beach,VA,23451,USA,2024-03-02,Active,No,Yes,Email Campaign,8,367
CUST-001824,Elizabeth,Campbell,elizabeth_campbell@gmail.com,266-416-1179,46,Male,40313,5164 Pine Ln,Los Angeles,CA,90001,USA,2025-02-04,Active,No,Yes,Paid Social,7,10
CUST-001825,Betty,Brooks,betty.brooks@icloud.com,245-777-8926,48,Male,115028,848 Main Blvd,San Francisco,CA,94101,USA,2024-12-05,Active,No,Yes,In-Store,3,68
CUST-001826,Barbara,Flores,barbara_flores@gmail.com,969-600-6830,18,Female,64499,2222 Oak Blvd,New Orleans,LA,70101,USA,2024-11-08,Active,Yes,Yes,Paid Social,8,144
CUST-001827,Edward,Patel,edward.patel@aol.com,688-800-1612,34,Female,122017,4853 Maple Ave,Fresno,CA,93701,USA,2021-11-29,Active,Yes,No,Email Campaign,6,81
CUST-001828,Debra,Reyes,debra81@gmail.com,869-344-3638,33,Prefer not to say,65412,8318 Elm Dr,Philadelphia,PA,19101,USA,2022-05-30,Active,Yes,Yes,Paid Social,6,25
CUST-001829,Thomas,Baker,thomas_baker@icloud.com,992-899-7350,44,Female,27611,4017 Pine Ln,Raleigh,NC,27601,USA,2021-08-22,Active,No,Yes,Organic Search,8,44
CUST-001830,Nicole,Martinez,nicolemartinez@gmail.com,346-984-6071,31,Female,104899,9064 Oak Dr,Atlanta,GA,30301,USA,2022-12-02,Active,Yes,No,TV/Print,8,287
CUST-001831,Richard,Collins,richardcollins@yahoo.com,561-291-2165,24,Male,48499,3035 Lake Blvd,Denver,CO,80201,USA,2025-07-14,Active,Yes,Yes,Email Campaign,5,7
CUST-001832,Jacob,Allen,jallen@icloud.com,240-572-5696,64,Female,43777,6668 Washington Ln,Virginia Beach,VA,23451,USA,2025-08-26,Active,No,Yes,Email Campaign,7,4489
CUST-001833,Debra,Taylor,debra_taylor@yahoo.com,285-898-7769,46,Male,79514,8389 Lake Blvd,Fresno,CA,93701,USA,2021-09-13,Active,Yes,Yes,Email Campaign,9,164
CUST-001834,Debra,Garcia,debra636@gmail.com,208-358-2725,47,Male,110993,4862 Washington Ave,Houston,TX,77001,USA,2022-04-14,Active,No,No,Email Campaign,6,10
CUST-001835,Larry,Phillips,larry.phillips@yahoo.com,677-679-9767,75,Male,63678,7716 Oak St,Charlotte,NC,28201,USA,2024-04-05,Active,No,Yes,Referral,8,481
CUST-001836,Lisa,Sanders,lsanders@gmail.com,524-550-8967,28,Male,85474,3583 Lake St,Wichita,KS,67201,USA,2024-01-04,Active,No,Yes,Organic Search,4,94
CUST-001837,Emily,Collins,emilyc@yahoo.com,781-232-7230,67,Male,104719,1122 Elm Dr,San Jose,CA,95101,USA,2023-10-21,Active,Yes,No,Paid Social,6,293
CUST-001838,Jacob,Ramirez,jacobramirez@yahoo.com,380-285-3322,40,Female,74654,1234 Cedar Dr,Los Angeles,CA,90001,USA,2022-03-09,Active,No,Yes,Organic Search,8,37
CUST-001839,David,Hill,david895@gmail.com,465-388-1880,46,Male,109056,1614 Washington Blvd,Baltimore,MD,21201,USA,2021-07-21,Active,Yes,Yes,Email Campaign,8,7
CUST-001840,Dennis,Hill,dennishill@yahoo.com,364-913-8156,24,Female,51289,5911 Washington St,Nashville,TN,37201,USA,2024-02-02,Active,No,Yes,Email Campaign,10,2000
CUST-001841,Brenda,Kim,brenda.kim@yahoo.com,880-951-6185,19,Female,59233,332 Maple Dr,Arlington,TX,76001,USA,2022-09-11,Active,No,Yes,Paid Social,9,21
CUST-001842,Charles,Murphy,charles_murphy@gmail.com,203-661-3059,45,Male,55153,7461 Oak St,San Diego,CA,92101,USA,2021-12-30,Active,No,Yes,Paid Social,8,514
CUST-001843,Margaret,Myers,mmyers@yahoo.com,556-414-4131,30,Male,62518,9550 Main Blvd,Minneapolis,MN,55401,USA,2023-05-18,Inactive,No,Yes,Paid Social,2,18
CUST-001844,George,Williams,george_williams@yahoo.com,666-623-7723,34,Male,51026,5862 Elm Ln,Fresno,CA,93701,USA,2021-11-05,Active,No,Yes,Organic Search,7,9951
CUST-001845,Jason,Gutierrez,jason_gutierrez@gmail.com,766-809-3664,46,Male,42719,8992 Washington Dr,San Diego,CA,92101,USA,2025-06-14,Active,Yes,Yes,Paid Social,8,336
CUST-001846,Andrew,James,andrew706@outlook.com,289-306-2468,19,Female,91900,369 Washington St,Louisville,KY,40201,USA,2022-11-19,Active,Yes,Yes,Paid Social,9,3629
CUST-001847,Amy,Myers,amym@gmail.com,883-496-7891,55,Prefer not to say,86245,3571 Pine Dr,Mesa,AZ,85201,USA,2025-11-17,Inactive,No,Yes,Organic Search,4,15
CUST-001848,Stephen,Carter,stephencarter@gmail.com,622-860-7484,18,Female,59250,224 Elm Ave,Albuquerque,NM,87101,USA,2025-09-28,Active,No,Yes,Paid Social,7,42
CUST-001849,Nicholas,Torres,nicholas275@hotmail.com,624-233-1254,58,Male,187830,530 Maple Blvd,Indianapolis,IN,46201,USA,2024-09-18,Active,No,Yes,Affiliate,8,34
CUST-001850,Eric,Patel,eric_patel@yahoo.com,397-831-7444,41,Female,16100,945 Washington Ave,El Paso,TX,79901,USA,2025-06-25,Active,Yes,No,Paid Social,10,3340
CUST-001851,Samantha,Roberts,samantharoberts@gmail.com,301-927-3069,39,Female,37843,8361 Oak Rd,Portland,OR,97201,USA,2024-08-27,Active,No,Yes,Paid Social,9,5
CUST-001852,Pamela,Gomez,pamela864@protonmail.com,408-295-2528,59,Male,93305,520 Washington St,Indianapolis,IN,46201,USA,2021-09-29,Active,No,Yes,Email Campaign,9,474
CUST-001853,Benjamin,Foster,benjaminfoster@aol.com,960-951-3138,36,Female,97900,7533 Elm Ave,Los Angeles,CA,90001,USA,2022-12-22,Active,No,Yes,Organic Search,3,23
CUST-001854,Donald,Wood,donaldwood@outlook.com,998-587-5267,40,Male,105296,947 Cedar St,Washington,DC,20001,USA,2025-05-09,Active,No,No,Affiliate,9,295
CUST-001855,Charles,Watson,charles24@company.com,325-309-3323,58,Male,93149,4727 Cedar Ave,Long Beach,CA,90801,USA,2021-07-30,Active,Yes,No,Organic Search,5,224
CUST-001856,Barbara,Martinez,barbara_martinez@yahoo.com,623-275-8971,75,Female,86423,1350 Pine Rd,Columbus,OH,43201,USA,2024-03-31,Active,No,Yes,Email Campaign,7,1737
CUST-001857,Rebecca,Carter,rebecca_carter@yahoo.com,382-875-1515,23,Male,116173,2020 Elm Blvd,Miami,FL,33101,USA,2023-11-29,Active,Yes,Yes,Email Campaign,6,39
CUST-001858,Kathleen,Ward,kathleenw@hotmail.com,820-230-9781,55,Male,109744,477 Maple Ave,New York,NY,10001,USA,2025-07-20,Active,No,Yes,Organic Search,7,13
CUST-001859,George,Anderson,georgeanderson@gmail.com,908-329-5384,43,Male,74252,4583 Lake Ave,Los Angeles,CA,90001,USA,2024-08-08,Active,Yes,No,Paid Social,8,5235
CUST-001860,Barbara,Hall,barbarah@hotmail.com,646-724-7552,45,Male,78476,3263 Cedar Ave,Virginia Beach,VA,23451,USA,2024-10-15,Active,No,Yes,Referral,8,4
CUST-001861,Betty,Mendoza,betty867@yahoo.com,519-369-4372,42,Female,32038,8092 Washington Dr,Seattle,WA,98101,USA,2024-03-27,Active,No,Yes,Referral,5,21
CUST-001862,Jason,Kim,jason_kim@gmail.com,404-780-6782,42,Female,216520,6226 Oak Dr,Boston,MA,02101,USA,2022-12-12,Active,No,Yes,Affiliate,5,18
CUST-001863,Nancy,Jones,nancyj@gmail.com,743-560-7525,51,Male,20085,590 Oak Ave,Indianapolis,IN,46201,USA,2023-02-24,Active,No,Yes,Organic Search,8,224
CUST-001864,Dorothy,Diaz,dorothydiaz@outlook.com,580-348-6151,48,Female,84112,2103 Main Blvd,Nashville,TN,37201,USA,2025-01-23,Active,No,Yes,Organic Search,5,174
CUST-001865,Frank,Johnson,frank_johnson@gmail.com,267-594-5646,69,Male,92572,9959 Pine Ln,Columbus,OH,43201,USA,2023-10-30,Active,No,Yes,Organic Search,7,47
CUST-001866,Margaret,Wilson,margaret_wilson@gmail.com,631-898-8130,48,Female,114948,5306 Elm Ave,Tulsa,OK,74101,USA,2023-01-12,Active,Yes,No,Organic Search,5,180
CUST-001867,Betty,Miller,bmiller@gmail.com,663-375-6355,28,Female,99835,9785 Washington Ave,Tucson,AZ,85701,USA,2026-03-06,Active,No,Yes,Referral,7,190
CUST-001868,Pamela,Williams,pamela.williams@gmail.com,334-612-1606,21,Male,145218,8840 Main Blvd,Virginia Beach,VA,23451,USA,2022-01-17,Active,Yes,No,Paid Social,3,39
CUST-001869,Samuel,Williams,swilliams@gmail.com,524-971-6665,18,Female,52625,6659 Oak Ln,San Antonio,TX,78201,USA,2021-10-14,Inactive,No,Yes,Affiliate,4,23
CUST-001870,Maria,Green,mariag@outlook.com,705-856-2989,48,Female,43617,6226 Oak St,Houston,TX,77001,USA,2024-03-26,Active,No,No,Paid Social,7,227
CUST-001871,Mark,Miller,mark.miller@icloud.com,646-431-3788,40,Female,197869,1542 Pine Rd,Dallas,TX,75201,USA,2025-11-06,Active,Yes,No,Referral,7,552
CUST-001872,Melissa,Morgan,melissa6@gmail.com,276-470-6395,57,Male,29616,6318 Cedar Rd,Houston,TX,77001,USA,2024-12-25,Active,Yes,Yes,Paid Social,5,39
CUST-001873,Nancy,Moore,nmoore@yahoo.com,798-623-8320,31,Female,53778,2104 Pine Ln,San Diego,CA,92101,USA,2025-09-24,Active,No,Yes,Paid Social,7,274
CUST-001874,Kathleen,James,kathleen_james@outlook.com,984-503-2356,53,Female,119417,5883 Pine Rd,Boston,MA,02101,USA,2022-02-08,Active,No,Yes,Referral,10,9347
CUST-001875,Samuel,Patel,samuelpatel@gmail.com,417-213-4541,60,Female,102729,7770 Washington Ave,Minneapolis,MN,55401,USA,2026-01-01,Active,No,Yes,Referral,5,284
CUST-001876,Gary,Wilson,garywilson@outlook.com,978-519-8438,36,Female,122105,2623 Oak Ave,Long Beach,CA,90801,USA,2022-03-03,Active,No,No,Email Campaign,9,30
CUST-001877,Mark,Campbell,mcampbell@yahoo.com,270-484-7931,63,Non-binary,97568,2790 Cedar Ln,Raleigh,NC,27601,USA,2023-07-24,Active,Yes,Yes,TV/Print,6,7
CUST-001878,Samuel,Wilson,swilson@yahoo.com,391-473-1468,36,Male,306441,7902 Lake Blvd,San Antonio,TX,78201,USA,2022-04-06,Active,No,Yes,Paid Social,7,3423
CUST-001879,Kimberly,Thomas,kimberlyt@gmail.com,714-641-9321,37,Female,100783,5567 Main Dr,Philadelphia,PA,19101,USA,2024-06-14,Active,No,Yes,Paid Social,8,136
CUST-001880,Paul,Mitchell,paul.mitchell@outlook.com,612-380-5520,24,Prefer not to say,42733,8776 Lake Ln,Virginia Beach,VA,23451,USA,2024-04-17,Active,No,Yes,Paid Social,8,482
CUST-001881,Sharon,Wilson,sharon.wilson@gmail.com,236-789-5361,42,Female,54949,4011 Oak Ln,Virginia Beach,VA,23451,USA,2025-01-16,Active,No,No,Organic Search,5,20
