Customer_ID,First_Name,Last_Name,Email,Phone,Age,Gender,Annual_Income,Address_Line_1,City,State,ZIP_Code,Country,Registration_Date,Account_Status,Subscription_Member,Marketing_Consent,Acquisition_Channel,Satisfaction_Score_1_10,Loyalty_Points_Balance,Days_Since_Registration,total_orders,completed_orders,total_revenue,avg_order_value,max_order_value,min_order_value,first_order_date,last_order_date,total_items,total_discount_amt,avg_discount_pct,refunded_orders,cancelled_orders,preferred_channel,preferred_category,recency_days,customer_lifespan_days,refund_rate,cancel_rate,revenue_per_item,total_interactions,support_tickets,email_opens,email_clicks,web_visits,app_opens,avg_duration_mins,avg_int_satisfaction,last_interaction_date,preferred_int_channel,days_since_last_interaction,email_ctr
CUST-001232,Ronald,Ramirez,rramirez@yahoo.com,545-760-3139,25,Male,121678,9375 Lake Blvd,Columbus,OH,43201,USA,2023-08-31,Active,False,True,Email Campaign,7.0,47,1014,7,5,299.47,42.78142857142858,60.38,15.17,2026-01-09,2026-06-05,7,0.0,0.0,1,0,Mobile App,Electronics,5,147,0.14285714285714285,0.0,42.78142857142858,18,2,7,2,2,1,5.777777777777778,5.0,2026-06-03,Email,7,0.2857
CUST-001233,Debra,Ross,debra.ross@aol.com,651-667-1011,37,Male,80101,7109 Pine Rd,San Antonio,TX,78201,USA,2022-12-05,Active,True,True,Paid Social,8.0,36,1283,6,5,243.53,40.58833333333333,51.03,26.7,2024-12-24,2026-03-18,6,4.01,1.6666666666666667,1,0,Online,Books,84,449,0.16666666666666666,0.0,40.58833333333333,59,8,13,7,8,6,7.932203389830509,3.5,2026-05-26,Phone,15,0.5385
CUST-001234,Thomas,Wood,thomaswood@gmail.com,880-864-3711,42,Male,103854,948 Washington Rd,Seattle,WA,98101,USA,2025-11-30,Active,False,True,Organic Search,7.0,380,192,39,27,4414.46,113.19128205128206,171.75,49.25,2023-05-25,2026-04-10,128,126.68,2.948717948717949,2,6,Online,Home & Garden,61,1051,0.05128205128205128,0.15384615384615385,34.48796875,100,9,31,6,20,7,6.89,3.75,2026-06-10,Social Media,0,0.1935
CUST-001235,Michelle,Castillo,michellecastillo@gmail.com,418-688-2276,39,Female,166659,2274 Pine Ln,Louisville,KY,40201,USA,2022-10-06,Active,False,True,Organic Search,5.0,9,1343,1,0,58.54,58.54,58.54,58.54,2026-05-13,2026-05-13,2,0.0,0.0,1,0,Online,Food & Beverage,28,0,1.0,0.0,29.27,21,2,6,1,2,2,6.666666666666667,,2026-05-25,Email,16,0.1667
CUST-001236,Debra,Cruz,debra.cruz@yahoo.com,910-335-8826,48,Male,91368,1260 Pine Dr,Minneapolis,MN,55401,USA,2024-07-06,Active,False,True,In-Store,5.0,471,704,23,17,2264.5,98.45652173913044,152.82,54.12,2022-05-18,2026-05-15,65,59.830000000000005,2.391304347826087,3,1,Mobile App,Electronics,26,1458,0.13043478260869565,0.043478260869565216,34.83846153846154,54,9,11,6,9,5,9.25925925925926,2.8333333333333335,2026-05-24,Email,17,0.5455
CUST-001237,Barbara,Sanders,barbara.sanders@company.com,591-992-3181,19,Male,96500,2440 Oak Ln,San Antonio,TX,78201,USA,2024-09-06,Active,False,True,Referral,9.0,8550,642,64,50,22730.75,355.16796875,538.97,157.44,2024-06-12,2026-04-04,756,408.41,1.5625,4,5,Online,Clothing,67,661,0.0625,0.078125,30.06712962962963,267,36,59,50,36,17,8.02247191011236,3.347826086956522,2026-06-10,Email,0,0.8475
CUST-001238,Larry,Johnson,larry625@company.com,966-355-7745,49,Female,51601,7348 Pine St,Austin,TX,78701,USA,2023-12-21,Active,False,False,Email Campaign,7.0,40,902,3,3,133.01,44.336666666666666,60.88,16.2,2025-10-05,2026-03-20,3,0.0,0.0,0,0,Online,Health & Beauty,82,166,0.0,0.0,44.336666666666666,45,8,6,7,6,3,8.444444444444445,3.0,2026-06-09,Social Media,1,1.1667
CUST-001239,Richard,Moore,richard.moore@protonmail.com,522-343-5059,33,Male,98000,4637 Oak Ave,Long Beach,CA,90801,USA,2022-05-06,Active,False,True,Referral,8.0,646,1496,41,30,4603.41,112.27829268292683,175.52,58.41,2024-01-13,2026-05-07,128,115.92,2.5609756097560976,4,1,Online,Electronics,34,845,0.0975609756097561,0.024390243902439025,35.964140625,79,6,22,6,13,4,6.734177215189874,5.0,2026-05-29,Email,12,0.2727
CUST-001240,Stephen,Kim,stephen615@outlook.com,508-410-9482,45,Female,35529,8448 Pine Rd,Colorado Springs,CO,80901,USA,2024-11-03,Inactive,False,True,Organic Search,1.0,13,584,7,7,357.81,51.11571428571428,67.22,23.56,2025-11-15,2025-11-30,8,15.330000000000002,4.285714285714286,0,0,Online,Home & Garden,192,15,0.0,0.0,44.72625,13,2,1,1,5,3,14.692307692307692,3.0,2026-05-24,Phone,17,1.0
CUST-001241,Ronald,Nguyen,ronald.nguyen@yahoo.com,446-711-2163,24,Male,105104,8755 Main Blvd,Cleveland,OH,44101,USA,2021-12-27,Inactive,False,True,Organic Search,2.0,15,1626,12,9,821.85,68.4875,91.22,53.47,2024-04-11,2024-11-19,25,7.1,0.8333333333333334,0,1,Online,Clothing,568,222,0.0,0.08333333333333333,32.874,11,1,2,2,3,1,8.272727272727273,1.0,2026-05-31,Social Media,10,1.0
CUST-001242,Kenneth,Taylor,kennetht@yahoo.com,217-801-2106,41,Female,54614,325 Cedar Ave,Las Vegas,NV,89101,USA,2024-05-22,Active,True,True,TV/Print,4.0,79,749,25,16,2283.47,91.33879999999999,147.32,41.84,2024-10-28,2026-02-16,66,40.599999999999994,2.0,3,5,Online,Sports,114,476,0.12,0.2,34.5980303030303,28,2,10,0,5,3,7.928571428571429,4.0,2026-06-03,Web,7,0.0
CUST-001243,Jennifer,Davis,jdavis@company.com,918-611-2350,23,Female,27946,8891 Maple Blvd,Fresno,CA,93701,USA,2024-10-31,Active,False,False,Email Campaign,9.0,241,587,41,35,4447.35,108.4719512195122,171.26,54.47,2025-01-21,2026-05-28,134,58.41,1.2195121951219512,2,0,Mobile App,Books,13,492,0.04878048780487805,0.0,33.18917910447762,76,10,23,14,10,9,9.31578947368421,2.5,2026-05-25,Email,16,0.6087
CUST-001244,David,Flores,davidf@yahoo.com,800-849-2083,32,Female,117521,5181 Washington Rd,Columbus,OH,43201,USA,2021-11-28,Active,False,True,Organic Search,8.0,1582,1655,95,73,34541.5,363.59473684210525,560.08,159.47,2024-04-03,2026-05-28,1132,474.94,1.5789473684210527,6,7,Online,Electronics,13,785,0.06315789473684211,0.07368421052631578,30.5136925795053,137,17,42,20,20,9,6.854014598540146,2.857142857142857,2026-06-04,Web,6,0.4762
CUST-001245,Donald,Davis,donald.davis@gmail.com,516-882-3877,20,Male,74573,2056 Main Rd,Louisville,KY,40201,USA,2025-10-15,Inactive,True,True,Affiliate,4.0,10,238,4,3,285.68,71.42,80.2,59.44,2023-03-14,2024-12-04,5,2.9,1.25,0,1,Online,Sports,553,631,0.0,0.25,57.136,2,0,1,0,0,0,3.0,,2025-01-07,In-Store,519,0.0
CUST-001246,Sarah,Hughes,sarahhughes@gmail.com,465-370-7092,43,Male,103844,2179 Cedar Rd,Tucson,AZ,85701,USA,2024-06-29,Active,False,True,Direct,9.0,198,711,41,24,4456.51,108.69536585365854,167.67,54.82,2024-08-19,2026-03-12,134,78.36,1.829268292682927,5,6,Online,Clothing,90,570,0.12195121951219512,0.14634146341463414,33.257537313432834,47,6,13,7,6,4,8.0,3.8,2026-06-01,Social Media,9,0.5385
CUST-001247,Jessica,Foster,jessica.foster@gmail.com,469-929-2262,52,Female,61430,8228 Lake Ln,El Paso,TX,79901,USA,2021-11-30,Inactive,False,True,Direct,4.0,27,1653,13,8,845.99,65.07615384615384,92.65,26.32,2022-05-25,2025-11-24,17,0.0,0.0,0,4,Mobile App,Electronics,198,1279,0.0,0.3076923076923077,49.764117647058825,12,5,3,0,2,1,15.666666666666666,4.0,2026-05-30,Phone,11,0.0
CUST-001248,George,Davis,georged@yahoo.com,787-890-2889,21,Female,72601,3842 Main St,Austin,TX,78701,USA,2024-05-17,Inactive,True,True,Affiliate,2.0,16,754,9,9,487.0,54.111111111111114,64.68,32.01,2025-02-04,2025-04-18,11,30.380000000000003,5.555555555555555,0,0,Online,Home & Garden,418,73,0.0,0.0,44.27272727272727,13,0,3,3,2,2,4.923076923076923,,2026-04-05,Social Media,66,1.0
CUST-001249,Mary,Young,myoung@gmail.com,766-931-7870,42,Male,111947,3778 Elm Ave,Detroit,MI,48201,USA,2024-04-16,Inactive,False,True,Referral,4.0,77,785,22,16,2152.42,97.83727272727273,141.03,46.95,2023-06-06,2025-12-14,50,68.84,2.727272727272727,2,2,Online,Clothing,178,922,0.09090909090909091,0.09090909090909091,43.0484,16,0,6,0,6,2,6.8125,,2025-11-08,Mobile App,214,0.0
CUST-001250,Rebecca,Castillo,rebecca_castillo@hotmail.com,253-383-4656,28,Female,94239,8550 Main Dr,Phoenix,AZ,85001,USA,2023-03-27,Active,False,True,Paid Social,7.0,116,1171,40,27,3915.09,97.87725,172.36,54.15,2025-07-08,2026-06-01,109,75.33,1.875,4,4,Mobile App,Home & Garden,9,328,0.1,0.1,35.91825688073395,101,12,28,10,20,10,9.900990099009901,3.142857142857143,2026-06-09,Phone,1,0.3571
CUST-001251,William,Reyes,william_reyes@gmail.com,667-208-7044,46,Male,54593,3387 Cedar Ln,Wichita,KS,67201,USA,2021-09-13,Active,False,True,Organic Search,7.0,466,1731,27,15,3062.81,113.4374074074074,163.07,47.41,2025-03-22,2026-03-31,89,82.91,3.5185185185185186,6,1,Online,Home & Garden,71,374,0.2222222222222222,0.037037037037037035,34.41359550561798,45,7,10,7,5,3,8.133333333333333,2.6666666666666665,2026-06-05,Social Media,5,0.7
CUST-001252,Joshua,Patel,joshuapatel@protonmail.com,950-759-5016,31,Male,39580,2566 Main Dr,Milwaukee,WI,53201,USA,2024-05-16,Active,True,True,In-Store,6.0,46,755,19,15,1748.68,92.03578947368422,142.21,50.41,2024-08-01,2025-12-16,46,48.62,2.1052631578947367,1,1,Mobile App,Food & Beverage,176,502,0.05263157894736842,0.05263157894736842,38.014782608695654,28,4,8,2,3,2,6.071428571428571,2.0,2026-04-28,Email,43,0.25
CUST-001253,Patricia,Robinson,patricia_robinson@gmail.com,977-873-7164,59,Female,119650,5138 Oak Ave,Miami,FL,33101,USA,2021-09-24,Active,False,True,Paid Social,5.0,159,1720,26,17,2861.76,110.06769230769231,163.53,53.68,2023-12-06,2026-04-06,72,27.369999999999997,1.1538461538461537,2,4,Online,Home & Garden,65,852,0.07692307692307693,0.15384615384615385,39.74666666666667,61,2,17,14,7,4,4.901639344262295,1.0,2026-05-31,Web,10,0.8235
CUST-001254,Shirley,Walker,swalker@outlook.com,732-622-7102,35,Male,96494,7611 Oak Ln,Houston,TX,77001,USA,2025-08-22,Active,False,False,In-Store,7.0,201,292,20,14,2281.56,114.078,174.7,58.65,2024-10-04,2026-03-17,63,50.81,2.25,1,4,Mobile App,Sports,85,529,0.05,0.2,36.21523809523809,52,7,13,7,5,5,9.288461538461538,2.0,2026-06-09,Social Media,1,0.5385
CUST-001255,Richard,Cook,richard137@hotmail.com,442-498-5276,62,Female,26054,5261 Washington Rd,Portland,OR,97201,USA,2026-01-07,Active,True,True,Referral,5.0,58,154,5,4,245.2,49.04,60.51,39.05,2023-06-01,2026-03-28,5,0.0,0.0,1,0,In-Store,Health & Beauty,74,1031,0.2,0.0,49.04,31,5,9,3,4,2,8.838709677419354,3.6666666666666665,2026-04-16,Web,55,0.3333
CUST-001256,Jack,Adams,jadams@gmail.com,998-988-2785,47,Female,169559,2646 Oak Ave,Seattle,WA,98101,USA,2025-02-16,Inactive,True,True,Referral,1.0,17,479,13,11,875.11,67.31615384615385,106.17,24.62,2024-03-26,2025-04-13,22,10.73,1.9230769230769231,0,1,In-Store,Sports,423,383,0.0,0.07692307692307693,39.777727272727276,12,1,6,2,2,0,5.5,2.0,2026-06-02,Social Media,8,0.3333
CUST-001257,Laura,Reyes,lreyes@gmail.com,662-515-8591,55,Male,118423,4441 Oak St,San Diego,CA,92101,USA,2023-06-08,Active,False,True,Paid Social,7.0,27,1098,4,2,228.35,57.0875,73.11,44.36,2023-01-01,2026-06-09,4,17.95,10.0,1,1,Online,Electronics,1,1255,0.25,0.25,57.0875,21,3,4,5,2,0,4.904761904761905,5.0,2026-02-24,Phone,106,1.25
CUST-001258,Christopher,Mendoza,christopher312@icloud.com,351-293-5066,49,Female,124566,5928 Washington Ln,Minneapolis,MN,55401,USA,2023-01-21,Active,False,False,Referral,5.0,38,1236,5,5,235.98,47.196,57.06,40.73,2023-07-16,2026-04-25,6,0.0,0.0,0,0,Online,Automotive,46,1014,0.0,0.0,39.33,51,10,8,8,11,7,9.117647058823529,4.0,2026-05-26,Phone,15,1.0
CUST-001259,Michael,Gray,michael_gray@outlook.com,966-763-5093,36,Female,109749,1651 Lake St,Jacksonville,FL,32201,USA,2026-04-07,Active,True,True,Paid Social,10.0,3548,64,26,21,9666.88,371.8030769230769,539.21,160.81,2023-01-14,2026-03-14,286,234.56,2.3076923076923075,1,2,Online,Food & Beverage,88,1155,0.038461538461538464,0.07692307692307693,33.80027972027972,67,10,15,9,10,5,9.029850746268657,3.0,2026-05-03,Web,38,0.6
CUST-001260,Sarah,Thomas,sarah.thomas@protonmail.com,581-902-2376,48,Female,116700,9640 Cedar St,Wichita,KS,67201,USA,2025-03-11,Active,False,False,Email Campaign,6.0,22,456,20,16,824.04,41.202,62.56,20.27,2023-10-05,2026-04-08,21,5.5,1.0,0,2,Online,Home & Garden,63,916,0.0,0.1,39.239999999999995,57,2,12,7,12,5,5.807017543859649,3.0,2026-03-14,Web,88,0.5833
CUST-001261,John,Rodriguez,john203@yahoo.com,325-243-8552,48,Female,53059,929 Maple Ln,Baltimore,MD,21201,USA,2021-11-25,Inactive,False,True,Affiliate,2.0,6,1658,5,4,261.0,52.2,81.69,27.73,2023-08-01,2024-11-05,7,13.35,3.0,0,1,Online,Books,582,462,0.0,0.2,37.285714285714285,2,0,2,0,0,0,1.0,,2026-03-21,Web,81,0.0
CUST-001262,Sharon,Castillo,scastillo@gmail.com,391-481-5585,20,Female,59028,7407 Maple St,Los Angeles,CA,90001,USA,2024-04-17,Active,False,True,In-Store,10.0,5276,784,43,28,13647.26,317.3781395348837,538.03,160.22,2023-10-18,2026-05-12,444,254.49,1.8604651162790697,2,6,Online,Electronics,29,937,0.046511627906976744,0.13953488372093023,30.737072072072074,188,25,47,29,18,19,7.138297872340425,2.8333333333333335,2026-06-05,Mobile App,5,0.617
CUST-001263,Brandon,Richardson,brandonrichardson@gmail.com,690-262-2437,67,Female,74903,4683 Washington Ave,Virginia Beach,VA,23451,USA,2024-10-13,Active,True,False,Email Campaign,8.0,14,605,8,5,382.18,47.7725,64.65,25.88,2024-02-07,2026-04-09,10,14.7,4.375,2,0,Mobile App,Electronics,62,792,0.25,0.0,38.218,55,7,11,6,12,12,9.345454545454546,3.5,2026-05-14,Web,27,0.5455
CUST-001264,Rebecca,Sanchez,rebeccas@yahoo.com,567-691-9921,35,Male,43579,8040 Elm Ln,San Francisco,CA,94101,USA,2022-11-26,Inactive,False,False,Paid Social,3.0,38,1292,30,23,2787.7200000000003,92.924,134.78,52.52,2025-07-06,2026-01-27,70,19.75,0.8333333333333334,1,4,Online,Sports,134,205,0.03333333333333333,0.13333333333333333,39.82457142857143,10,1,3,1,2,0,10.3,3.0,2026-04-21,In-Store,50,0.3333
CUST-001265,Nicholas,Adams,nicholas_adams@outlook.com,997-487-1959,58,Female,85540,7828 Elm Ln,Jacksonville,FL,32201,USA,2026-04-17,Active,True,True,Organic Search,7.0,16,54,1,1,91.74,91.74,91.74,91.74,2026-06-08,2026-06-08,2,0.0,0.0,0,0,Online,Sports,2,0,0.0,0.0,45.87,9,0,5,2,0,1,3.7777777777777777,,2026-04-23,Mobile App,48,0.4
CUST-001266,Sandra,Lee,sandralee@yahoo.com,257-982-4594,27,Male,37756,9532 Washington Blvd,Omaha,NE,68101,USA,2025-02-01,Active,False,True,Direct,7.0,16,494,4,2,230.12,57.53,60.61,55.14,2024-04-06,2026-05-31,5,0.0,0.0,0,1,Mobile App,Books,10,785,0.0,0.25,46.024,22,3,4,5,1,4,7.954545454545454,3.0,2026-06-09,Social Media,1,1.25
CUST-001267,Daniel,Thompson,danielt@yahoo.com,920-917-6761,34,Female,26254,9400 Maple Ln,Boston,MA,02101,USA,2021-12-01,Active,True,True,Paid Social,7.0,5,1652,3,1,188.01,62.669999999999995,70.2,56.1,2021-11-22,2026-05-17,4,0.0,0.0,0,1,In-Store,Sports,24,1637,0.0,0.3333333333333333,47.0025,16,3,3,4,3,0,9.75,3.0,2025-12-28,In-Store,164,1.3333
CUST-001268,Matthew,Murphy,matthew_murphy@icloud.com,816-424-1326,61,Female,145506,8725 Lake St,Jacksonville,FL,32201,USA,2023-09-09,Active,True,True,Direct,5.0,210,1005,21,14,2108.39,100.3995238095238,138.94,61.5,2023-07-09,2026-04-12,54,38.29,1.9047619047619047,3,0,Online,Electronics,59,1008,0.14285714285714285,0.0,39.044259259259256,25,1,6,3,3,5,5.76,4.0,2026-05-29,Mobile App,12,0.5
CUST-001269,Kevin,Ward,kevinward@gmail.com,260-222-3420,28,Male,41180,9711 Maple St,El Paso,TX,79901,USA,2022-06-02,Active,False,True,Email Campaign,6.0,266,1469,19,13,2167.63,114.08578947368422,168.02,69.07,2025-10-04,2026-04-06,61,55.14,2.6315789473684212,1,4,Mobile App,Clothing,65,184,0.05263157894736842,0.21052631578947367,35.534918032786884,29,1,9,1,9,3,8.206896551724139,,2026-05-30,In-Store,11,0.1111
CUST-001270,Shirley,Campbell,shirley.campbell@gmail.com,509-530-3235,63,Female,50614,2680 Washington Rd,Detroit,MI,48201,USA,2022-06-28,Active,True,True,Paid Social,6.0,63,1443,9,5,768.11,85.34555555555556,137.29,48.11,2023-12-07,2025-12-28,28,23.380000000000003,3.3333333333333335,0,2,Online,Clothing,164,752,0.0,0.2222222222222222,27.4325,14,1,3,4,2,0,7.785714285714286,,2026-05-30,Phone,11,1.3333
CUST-001271,Gary,Wood,garywood@gmail.com,379-587-6026,18,Male,67722,4925 Maple Ave,Tulsa,OK,74101,USA,2023-04-16,Active,False,True,Organic Search,5.0,129,1151,9,7,901.17,100.13,121.15,58.99,2022-10-19,2026-03-03,19,0.0,0.0,1,1,Online,Electronics,99,1231,0.1111111111111111,0.1111111111111111,47.43,18,2,2,3,6,1,7.666666666666667,4.0,2026-01-10,Phone,151,1.5
CUST-001272,Carolyn,Smith,carolyn972@gmail.com,826-426-2705,40,Male,81749,8229 Maple Blvd,Atlanta,GA,30301,USA,2024-03-30,Active,False,True,Paid Social,3.0,26,802,23,16,2329.94,101.30173913043478,142.81,47.6,2021-12-12,2025-12-31,66,41.81,1.7391304347826086,4,1,Mobile App,Food & Beverage,161,1480,0.17391304347826086,0.043478260869565216,35.302121212121214,9,1,2,1,2,0,10.444444444444445,5.0,2026-05-27,Phone,14,0.5
CUST-001273,Janet,Martinez,janet_martinez@gmail.com,854-946-6500,58,Female,134350,7417 Main Blvd,Boston,MA,02101,USA,2025-07-01,Active,True,True,Affiliate,3.0,87,344,15,12,1162.96,77.53066666666668,131.73,53.14,2023-07-05,2025-12-15,25,14.329999999999998,1.3333333333333333,1,1,Online,Books,177,894,0.06666666666666667,0.06666666666666667,46.5184,36,7,8,6,4,1,10.027777777777779,4.333333333333333,2026-04-22,Web,49,0.75
CUST-001274,Anthony,Young,anthony.young@icloud.com,595-648-7875,38,Female,86342,2825 Washington Dr,Nashville,TN,37201,USA,2024-12-31,Active,False,True,Paid Social,5.0,31,526,12,9,618.93,51.57749999999999,65.3,23.02,2023-12-08,2026-03-15,16,11.54,1.6666666666666667,2,0,Mobile App,Electronics,87,828,0.16666666666666666,0.0,38.683125,50,7,13,8,6,3,7.48,4.25,2026-06-07,Social Media,3,0.6154
CUST-001275,Timothy,Hall,thall@gmail.com,866-976-4695,20,Male,99563,2764 Lake St,San Antonio,TX,78201,USA,2021-10-16,Active,False,True,Affiliate,8.0,10,1698,16,10,646.84,40.4275,66.2,17.31,2024-05-20,2026-03-19,16,13.57,1.5625,1,4,Mobile App,Health & Beauty,83,668,0.0625,0.25,40.4275,42,6,10,7,4,5,7.785714285714286,2.8,2026-06-01,Mobile App,9,0.7
CUST-001276,Robert,Nguyen,robert_nguyen@gmail.com,364-949-2228,29,Female,67200,9062 Oak Blvd,Indianapolis,IN,46201,USA,2025-11-07,Active,False,True,Paid Social,5.0,9,215,1,1,47.32,47.32,47.32,47.32,2026-06-09,2026-06-09,1,0.0,0.0,0,0,Mobile App,Clothing,1,0,0.0,0.0,47.32,24,5,5,5,1,2,7.708333333333333,4.666666666666667,2026-06-10,In-Store,0,1.0
CUST-001277,Scott,Ward,sward@yahoo.com,821-644-3573,66,Female,167522,977 Oak Blvd,Tulsa,OK,74101,USA,2026-04-07,Active,True,True,Organic Search,8.0,56,64,7,6,261.41,37.34428571428572,52.18,23.1,2022-02-03,2026-04-14,7,0.0,0.0,0,0,Online,Food & Beverage,57,1531,0.0,0.0,37.34428571428572,36,3,11,1,5,3,5.611111111111111,2.5,2026-05-18,Social Media,23,0.0909
CUST-001278,Anthony,Harris,anthony420@gmail.com,504-443-2571,47,Male,102823,913 Washington Ln,Kansas City,MO,64101,USA,2022-05-23,Active,True,True,Paid Social,9.0,22,1479,1,1,88.72,88.72,88.72,88.72,2026-05-29,2026-05-29,1,0.0,0.0,0,0,Online,Home & Garden,12,0,0.0,0.0,88.72,20,2,5,4,3,1,5.6,5.0,2026-06-01,Web,9,0.8
CUST-001279,Stephen,Morales,stephen.morales@gmail.com,840-814-8869,41,Female,47597,3371 Oak St,Detroit,MI,48201,USA,2026-06-02,Active,False,True,Organic Search,8.0,25,8,1,1,60.44,60.44,60.44,60.44,2026-05-24,2026-05-24,1,0.0,0.0,0,0,Social Media,Home & Garden,17,0,0.0,0.0,60.44,23,1,8,3,2,3,5.043478260869565,1.0,2026-06-08,Social Media,2,0.375
CUST-001280,Anthony,Perez,anthony_perez@protonmail.com,682-700-5341,47,Female,95943,1593 Washington Ave,Philadelphia,PA,19101,USA,2023-10-14,Inactive,False,True,Referral,3.0,121,970,21,17,1936.81,92.22904761904762,140.59,49.03,2022-04-03,2026-03-07,47,49.11,2.857142857142857,1,3,Online,Clothing,95,1434,0.047619047619047616,0.14285714285714285,41.208723404255316,28,3,6,7,6,0,9.285714285714286,3.0,2026-01-22,Web,139,1.1667
CUST-001281,Melissa,Carter,melissacarter@hotmail.com,431-475-2009,44,Male,204262,2576 Oak St,Baltimore,MD,21201,USA,2026-03-10,Active,False,False,Email Campaign,7.0,119,92,45,35,4914.25,109.20555555555555,162.23,53.89,2025-01-23,2026-05-04,136,87.16,1.6666666666666667,4,5,Mobile App,Food & Beverage,37,466,0.08888888888888889,0.1111111111111111,36.13419117647059,44,7,13,6,4,5,9.113636363636363,5.0,2026-05-27,Email,14,0.4615
CUST-001282,Christine,Hall,christineh@yahoo.com,596-735-7858,30,Female,31932,8873 Lake Ln,Las Vegas,NV,89101,USA,2022-03-13,Active,False,False,Email Campaign,9.0,270,1550,39,27,4171.17,106.95307692307692,172.0,58.09,2022-04-28,2026-04-25,117,154.77,3.3333333333333335,3,5,Mobile App,Electronics,46,1458,0.07692307692307693,0.1282051282051282,35.65102564102564,20,4,6,2,3,0,9.55,3.0,2026-03-05,Email,97,0.3333
CUST-001283,Donald,Stewart,donald.stewart@outlook.com,785-893-3415,53,Male,39719,2070 Lake Ave,Portland,OR,97201,USA,2021-08-26,Active,False,True,TV/Print,7.0,1468,1749,114,83,41366.34,362.86263157894734,552.01,171.9,2023-06-28,2026-05-03,1290,643.45,1.5350877192982457,12,8,Mobile App,Sports,38,1040,0.10526315789473684,0.07017543859649122,32.066930232558136,108,10,29,14,20,4,7.453703703703703,3.0,2026-06-01,Mobile App,9,0.4828
CUST-001284,Nancy,Ramirez,nancyramirez@gmail.com,645-406-3422,34,Male,122486,9849 Cedar Blvd,Dallas,TX,75201,USA,2026-03-14,Active,True,True,Email Campaign,8.0,41,88,8,8,373.87,46.73375,62.68,29.58,2026-05-08,2026-05-24,10,12.2,3.75,0,0,Online,Automotive,17,16,0.0,0.0,37.387,35,2,12,3,4,2,6.542857142857143,3.5,2026-06-10,Phone,0,0.25
CUST-001285,Carolyn,Rodriguez,crodriguez@gmail.com,669-212-9561,53,Male,72408,6974 Oak Dr,Kansas City,MO,64101,USA,2024-03-18,Active,False,True,Referral,9.0,4014,814,65,48,22955.92,353.16799999999995,535.04,148.77,2024-01-27,2026-03-12,735,160.35,1.2307692307692308,6,2,Mobile App,Sports,90,775,0.09230769230769231,0.03076923076923077,31.23254421768707,128,17,25,22,28,13,9.2109375,3.0,2026-06-05,Mobile App,5,0.88
CUST-001286,Karen,Jackson,karenj@gmail.com,998-303-5687,38,Male,61829,8875 Elm Dr,Long Beach,CA,90801,USA,2022-03-09,Active,True,True,Affiliate,5.0,48,1554,14,10,678.25,48.44642857142857,66.88,29.89,2022-06-30,2026-05-19,16,5.8,1.0714285714285714,1,2,In-Store,Automotive,22,1419,0.07142857142857142,0.14285714285714285,42.390625,10,0,6,1,0,0,2.2,,2026-04-23,Mobile App,48,0.1667
CUST-001287,Kimberly,Roberts,kroberts@hotmail.com,612-347-7581,32,Male,89142,735 Washington Blvd,Atlanta,GA,30301,USA,2023-01-09,Active,True,True,Email Campaign,8.0,51,1248,19,15,832.25,43.80263157894737,65.35,26.42,2022-08-16,2026-04-04,23,9.69,1.5789473684210527,2,0,Mobile App,Electronics,67,1327,0.10526315789473684,0.0,36.18478260869565,16,1,6,4,2,2,5.8125,,2026-03-20,Mobile App,82,0.6667
CUST-001288,Frank,Walker,frank51@yahoo.com,518-487-9054,23,Female,33074,1709 Pine Ave,Albuquerque,NM,87101,USA,2024-12-06,Active,False,True,TV/Print,7.0,482,551,38,27,4318.29,113.6392105263158,180.5,64.47,2025-10-11,2026-03-16,117,40.790000000000006,1.0526315789473684,6,2,Online,Food & Beverage,86,156,0.15789473684210525,0.05263157894736842,36.90846153846154,82,12,17,15,10,10,8.304878048780488,3.75,2026-06-06,Mobile App,4,0.8824
CUST-001289,Joshua,Myers,joshua_myers@protonmail.com,392-652-4463,25,Female,32272,6771 Lake Ln,Seattle,WA,98101,USA,2022-05-09,Active,False,False,Organic Search,8.0,22,1493,19,15,833.72,43.88,62.64,23.02,2025-07-25,2026-04-13,20,24.32,3.9473684210526314,0,1,Online,Health & Beauty,58,262,0.0,0.05263157894736842,41.686,23,2,6,2,3,0,7.521739130434782,3.5,2026-05-23,Web,18,0.3333
